stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1857645047","2021-02-19 18:53:17","All The Ways The Power Grid Failed In Texas","https://www.huffpost.com/entry/texas-power-grid-failure-why_n_602e9682c5b6cc8bbf3a0268","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1858113046","2021-02-20 09:00:20","My Kids Refused Their Inheritance. Here’s How We’re Giving It All Away.","https://www.huffpost.com/entry/covid-19-black-lives-matter-inheritance_n_602ad161c5b6f88289fdbd92","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1858113040","2021-02-20 08:00:18","We’re Killing One Of The Ocean’s Most Important Weapons Against Climate Change","https://www.huffpost.com/entry/seagrass-ocean-climate-change-pollution-florida_n_602ced75c5b6cc8bbf3819ff","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1858190139","2021-02-20 09:58:59","Fossil Fuel Industry Pushing Extreme New Laws — Prison For Peaceful Protest!","https://www.huffpost.com/entry/fossil-fuel-protest_n_602c1ff6c5b6c95056f3f6af","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1858241857","2021-02-20 11:25:33","Biden Declares Major Disaster In Texas, Orders More Federal Aid","https://www.huffpost.com/entry/biden-major-disaster-texas_n_603133d7c5b673b19b68ac37","en","True","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1858948112","2021-02-21 10:08:10","Merrick Garland Vows To Oversee Prosecution Of Capitol Rioters As Attorney General","https://www.huffpost.com/entry/merrick-garland-ag-confirmation-speech_n_60325d19c5b673b19b691bfb","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1859299202","2021-02-21 22:00:04","‘Allen v. Farrow’ Directors On Tracking A Hollywood Family’s Tragedy","https://www.huffpost.com/entry/allen-v-farrow-woody-allen-mia-farrow-kirby-dick-amy-ziering_n_602fe63fc5b673b19b67f7e1","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1859570525","2021-02-22 05:45:13","Social Media Is Traumatizing Us More Than We Realize","https://www.huffpost.com/entry/social-media-traumatizing_l_602d2c88c5b673b19b654d88","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1859876934","2021-02-22 10:41:05","Alexandria Ocasio-Cortez Raises More Than $5 Million In Relief For Texas Amid Storm Crisis","https://www.huffpost.com/entry/alexandria-ocasio-cortez-texas-fundraising_n_6033b68fc5b66dfc1020359f","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1860804786","2021-02-23 11:49:09","Ted Cruz Calls Cancun Group Text Leaker 'Nasty': 'Just Don’t Be A**holes'","https://www.huffpost.com/entry/ted-cruz-cancun-texas_n_60351af0c5b66dfc1021ad7f","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"1861035864","2021-02-23 14:42:12","Joe Biden’s Nominees Of Color Are Facing Outsize Opposition","https://www.huffpost.com/entry/joe-biden-nominees-of-color-opposition_n_60353daac5b66dfc1021deff","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
